goodsKey,category1,category2,category3,ASIN,goodsName,brand,originalPrice,discountedPrice,ratingAvg,ratingCount,goodsInfo,goodsDesc,goodsImg
6281537,피부미용 및 퍼스널 케어,스킨 케어,립 케어,B07TB4XSPZ,"ChapStick 모이스처라이저 오리지널 립밤 튜브, SPF 15 및 피부 보호제 - 4.3g(0.15온스) (12팩)",ChapStick,26301,21495,4.8,2675,"4.3g(0.15온스) ChapStick 모이스처라이저 오리지널 립밤 튜브, SPF 15 및 피부 보호제 12개 팩 ChapStick 오리지널 모이스처라이저는 입술에 수분을 공급하고 최대 8시간 동안 태양 광선으로부터 보호합니다 무향 오리지널 챕스틱 모이스처라이저는 친숙하고 편안합니다 각 4.3g(0.5온스) SPF 스틱은 휴대가 가능하며 가장 필요할 때 쉽게 부착할 수 있습니다 무착색 및 파라벤 프리 SPF 15 립밤은 보습 자외선 차단 기능이 특징입니다 ChapStick 오리지널 립밤을 주머니, 지갑 또는 서랍에 넣어 건강한 입술을 만들어보세요 건강한 입술을 위해 주머니, 지갑 또는 서랍에 오리지널 ChapStick 모이스처라이저 립밤을 보관하세요","ChapStick 모이스처라이저 오리지널 립밤 튜브는 SPF 15 및 피부 보호제로 입술을 부드럽게 하고 보호하는 울트라 수분 포뮬러가 특징입니다. 무향의 무향 무향 이 오리지널 ChapStick은 립 모이스처라이저입니다. 이 보습 립밤은 4.3g(1.5온스) 튜브로 포장되어 휴대가 간편하고 쉽게 바를 수 있으므로 항상 입술 자외선 차단 기능을 제공합니다. ChapStick 모이스처라이저 2-in-1 립 케어는 해변에서 하루를 보내거나 산책을 할 때 광범위한 스펙트럼 SPF 15 보호 기능을 제공합니다. 울트라 하이드레이팅 포뮬러는 알로에와 비타민 E와 같은 성분으로 최대 8시간 동안 수분을 제공합니다. 이 무색, 파라벤 프리 립밤을 주머니, 지갑 또는 서랍에 보관하여 입술이 쓸리거나 갈라지거나 갈라질 때마다 필요에 따라 바르세요. 챕스틱 12팩은 더 오래 보관하고 수분을 공급합니다.",https://storage.googleapis.com/portermarket-bucket/B07TB4XSPZ_1.jpg
6281538,피부미용 및 퍼스널 케어,스킨 케어,립 케어,B0D96QM3H4,"Burt's Bees 쉬머 립 틴트 스타킹 스터퍼 세트, 틴트 립밤, 하루 종일 수분 공급을 위한 보습, 자연스럽고 빛나는 안료 마감 및 조립 가능한 색상, 키스 가능한 색상, 따뜻한 컬렉션 (3팩)",Burt's Bees,16606,16606,4.8,5050,"완벽한 휴일 선물 세트: Burt's Bees 키스블 컬러 웜 컬렉션 립 쉬머 선물 세트는 축제 휴일 포장에 담겨 있어 좋아하는 사람들에게 줄 준비가 되어 있습니다. 포장이 필요하지 않습니다 보습 및 부드러움: 립 쉬머는 해바라기 오일, 비타민 E 및 책임감 있게 공급되는 밀랍이 풍부하여 건조한 입술에도 부드럽고 촉촉한 느낌을 주는 강력한 수분을 제공합니다 상쾌한 페퍼민트 맛: 페퍼민트 오일로 제작된 이 립 쉬머는 사랑받는 페퍼민트 향이 있으며 상쾌한 따끔거림이 있어 바를 때마다 입술에 활력을 불어넣습니다 웜 컬렉션 컬러 트리오: 세트에는 옅은 베이지 연보라색 색조의 작약, 밝은 핑키-레드 색상의 대황, 산호의 힌트가 있는 따뜻한 적갈색 색조를 포함한 세 가지 멋진 색조가 포함되어 있습니다 천연 원산지: 파라벤, 프탈레이트, 페트롤라텀 및 SLS가 함유되지 않은 이 립 쉬머는 100% 천연 성분으로 깨끗한 성분으로 입술에 활력을 불어넣고 아름답게 가꾸어 걱정 없이 사용할 수 있습니다","Burt's Bees Kissable 컬러 립 쉬머 선물 세트로 사랑하는 사람에게 부드럽고 밝고 반짝이는 입술을 선물하세요. 시어 버터와 항산화 성분이 풍부한 과일 오일로 제작된 Burt's Bees 립 쉬머는 빛나는 색상, 강렬한 수분 및 상쾌한 페퍼민트 맛을 제공합니다. 이 선물 세트에는 좋아하는 립 컬러 위에 겹쳐 입거나 누드 입술에 바를 수 있는 세 가지 멋진 따뜻한 색조가 포함되어 있어 반짝이는 약간의 색상을 연출할 수 있습니다. 작약은 옅은 베이지 자주색입니다. 대황은 밝고 시원한 핑키-레드이며 무화과는 따뜻한 레드 브라운으로 산호가 약간 있습니다. 파라벤, 프탈레이트, 페트롤라텀 또는 SLS가 없는 이 립 쉬머는 깨끗한 성분으로 입술에 활력을 불어넣고 아름답게 합니다. 각 홀리데이 선물 팩에는 Burt's Bees 립 쉬머 튜브 3개가 포함되어 있습니다. 주머니, 지갑, 백팩 또는 책상 서랍에 튜브를 보관하여 손끝에서 자연스럽고 영양적인 립 케어를 유지할 수 있습니다. 이 Burt's Bees 선물 세트는 휴일 선물 바구니나 사무실 휴일 선물로 적합합니다.",https://storage.googleapis.com/portermarket-bucket/B0D96QM3H4_1.jpg
6281539,피부미용 및 퍼스널 케어,스킨 케어,립 케어,B07NTS4RDR,"Honest Beauty 틴트 립밤, 써머 멜론 | 비건 | 6시간 이상 수분 유지",Honest Beauty,13836,12728,4.3,20291,"투명하지만 만들 수 있는 틴트 밤은 자연스럽게 6시간 이상 수분을 유지합니다. 입술을 부드럽고 매끄럽게 유지합니다. 영양이 풍부한 아보카도 오일과 항산화 물질이 풍부한 아사이 및 석류 오일이 함유되어 있습니다. 미포함 제품: 페트롤라툼, 파라핀, 파라벤, 합성 향료, 실리콘, 광물 오일 비건.",영양이 풍부한 아보카도 오일과 항산화 물질이 풍부한 아사이 및 석류 오일이 함유된 투명하지만 만들 수 있는 틴트 밤은 자연스럽게 수분을 6시간 이상 유지합니다. 입술을 부드럽고 매끄럽게 유지합니다.,https://storage.googleapis.com/portermarket-bucket/B07NTS4RDR_1.jpg
6281540,피부미용 및 퍼스널 케어,스킨 케어,립 케어,B07QX69FNJ,"Mario Badescu 건조하고 갈라진 입술을 위한 모이스처라이징 립밤, 코코넛 오일과 시어 버터 함유, 부드럽고 매끄럽고 유연한 입술을 위한 울트라 영양 립 케어 모이스처라이저",Mario Badescu,11080,11080,4.6,7415,,,https://storage.googleapis.com/portermarket-bucket/B07QX69FNJ_1.jpg
6281541,피부미용 및 퍼스널 케어,스킨 케어,립 케어,B06Y2BVTZ2,eos 슈퍼 소프트 시어 립밤,eos,6911,5249,4.6,48965,"부드러운 발림: 입술의 감촉을 부드럽게 유지시키는 시어 버터, 코코넛 오일, 호호바 오일, 밀랍이 함유된 이 컨디셔닝 보습 립밤을 바르세요. 지속 가능한 소스 시어: 야생 재배, 지속 가능한 100% 천연 시어 버터가 함유되어 입술을 촉촉하게 보호해 주며 부드러운 느낌을 줍니다 천연 립 케어: 파라벤, 프탈레이트 및 글루텐 프리입니다. PETA 인증을 받았으며 동물 실험을 거치지 않았습니다",정말 좋은 맛으로 여러분이 계속해서 바르고 싶은 맛있는 립밤이 슈퍼 보습을 선사합니다.,https://storage.googleapis.com/portermarket-bucket/B06Y2BVTZ2_1.jpg
6281542,피부미용 및 퍼스널 케어,스킨 케어,립 케어,B0C1TFHMCT,"Vaseline 립 테라피 케어 오리지널, 빠른 작용 영양, 갈라지거나 손상된 입술에 이상적, 립밤, 4.5g(0.15온스) (4팩)",Vaseline,7354,6925,4.6,2045,"진정 및 수분 공급: 비타민 E가 함유된 Vaseline 립 테라피는 입술에 필요한 필수 보습을 제공하면서 입술을 부드럽고 촉촉하게 유지합니다. 편리한 스틱 형식: 이 편리한 포켓 사이즈 립밤은 끈적이지 않고 기름지지 않은 포뮬러로 쉽게 퍼져 손상된 입술에 수분을 공급합니다. 이동 중에도 보습: 주머니, 책상 또는 자동차에 있든 항상 입술을 보호하고 진정시킬 수 있습니다.","Vaseline 립 테라피 스틱으로 입술에 필요한 필수 수분을 공급하세요. 석유 젤리의 진정 효과로, Vaseline 립 테라피 스틱은 입술을 진정시키고 부드럽게 하며 오래 지속되는 매끄러움을 위해 필수적인 수분을 제공합니다. 알로에 베라, 오리지널, 로지, 코코아 버터의 네 가지 변형으로 제공됩니다. Vaseline 립 테라피 스틱을 매일 사용하여 오래 지속되는 보습과 아름다운 입술을 만드세요. 당신이 신뢰할 수 있는 진정 파워, 지금 스틱으로 갈라지고 갈라진 건조한 입술에 작별 인사를 하세요!",https://storage.googleapis.com/portermarket-bucket/B0C1TFHMCT_1.jpg
6281543,피부미용 및 퍼스널 케어,스킨 케어,립 케어,B07XLVJXN4,"eos 100% 천연 립밤 - 딸기 복숭아와 파인애플 패션프루트, 피부과 전문의 추천, 올데이 모이스처, 4g(0.14온스), 2팩",eos,8296,8296,4.7,8701,"딸기 복숭아 & 파인애플 열정 과일: 당사의 딸기 복숭아 맛은 잘 익은 붉은 딸기와 수제 복숭아 잼 맛이 나며 파인애플 패션프루트 맛은 신선하고 과일 향이 나는 아일랜드 콜라다 맛입니다 100% 천연 립밤: 입술의 수분을 보호하고 가두는 고품질 성분으로 만들어졌으며 가장 자연스러운 맛으로 반복해서 문지르고 싶을 것입니다 하루 종일 수분: 당사의 립밤에는 지속 가능한 시어 버터 + 오일과 같은 강력한 스킨 케어 성분이 포함되어 있어 지속적인 보호를 위해 수분을 가두어 주며 무중력 수분을 위한 영양 코코넛 오일, 자극받은 입술을 보충하는 완화 호호바 오일, 항산화 물질의 보호 혼합물 민감한 피부를 위해 제작: 피부과 전문의가 추천하는 립밤은 민감한 피부와 저자극성을 위해 제작되었습니다 지속 가능한 원료: eos 립밤은 야생에서 재배되고 지속 가능한 방식으로 공급되는 100% 천연 시어 버터와 오일을 함유하여 입술을 매끄럽고 영양을 공급합니다","100% 천연이며 맛있는 립밤을 만나보세요. 달콤하고 육즙이 많은 딸기 복숭아 맛은 농부들이 가장 좋아하는 맛인 잘 익은 레드 딸기와 수제 복숭아 잼과 같은 맛입니다. 타르트와 트로피컬 파인애플 패션프루트 맛은 신선하고 과일 향이 나는 아일랜드 콜라다와 같은 맛이 납니다. eos 피부과 전문의가 추천하는 100% 천연 립밤은 민감한 피부를 위해 만들어졌으며 진정 효과가 있는 시어 버터, 가벼운 코코넛 오일 및 보호 항산화 물질로 제작되었습니다. eos 립밤은 하루 종일 수분을 공급하는 지속 가능한 재료를 사용하여 입술에 버터처럼 매끄럽고 수분을 공급하며 하루 종일 맛있는 맛을 선사합니다.",https://storage.googleapis.com/portermarket-bucket/B07XLVJXN4_1.jpg
6281544,피부미용 및 퍼스널 케어,스킨 케어,립 케어,B09N7XD1JY,"Lip Smacker Original & Best 파티 팩 - 모이스처라이징 립밤 10개, 클래식 맛, 수분 공급 및 보호 - 크루얼티 프리 - 오트밀 쿠키",Lip Smacker,15221,15221,4.8,33949,"Lip Smackin' Good: 오리지널 및 가장 인기 있는 맛을 맛보세요. 이 컬렉션은 달콤한 치아를 즐겁게 해줄 10가지 매우 달콤하고 재미있는 맛으로 가득합니다. 더 이상 입술이 갈라지지 않습니다: 모든 Lip Smacker 립밤은 입술이 좋아하는 보습 영양소로 만들어집니다. 버터처럼 발라지며 맛있는 냄새와 맛으로 더 많은 것을 원합니다. 투명하고 광택: 이 립밤은 입술을 부드럽고 달콤하게 유지할 뿐만 아니라 멋진 미소를 위해 예쁜 광택 마감을 만듭니다. 재미있고 선물하기 좋음: 생일, 휴일 또는 기타 행사에 상관없이 Lip Smackers는 훌륭한 크리스마스 선물, 감사 선물 또는 선물 아이템입니다. 동물 실험을 하지 않음: Lip Smacker 제품은 동물 실험을 하지 않으며 100% 동물 실험을 하지 않습니다.","립 스매커로 파티를 시작하세요! 이 10피스 립밤 팩은 여러분이 좋아하는 오리지널 Lip Smackers 맛으로 가득합니다. 환상적으로 재미있고 섬뜩하게 맛있는 이 팩에는 오리지널 최고의 맛이 포함되어 있습니다. 다채롭고 재미있는 이 컬렉션은 남아, 여아 및 성인 모두에게 적합합니다. 이 달콤하고 클래식한 맛으로 내면의 아이를 끌어내보세요. World of Lip Smacker에 오신 것을 환영합니다: 맛, 색상 및 디자인을 탐구하고 당신을 웃게 만드는 Lip Smacker 제품을 찾아보세요. 1973년부터 전 세계의 입술에 미소를 지으며 왔습니다. 진정한 맛, 향기 및 다채로운 디자인의 제품이 여러분을 행복하게 해주기를 바랍니다. Our World를 발견하고, 브랜드를 탐색하고, 좋아하는 제품을 찾을 수 있도록 여러분을 초대합니다. 맛의 조합은 끝이 없습니다. 믹스 앤 매치하여 자신만의 입술을 부드럽게 하고 미소를 유도하며 섬뜩하고 맛있는 행복한 순간을 찾아보세요. 그런 다음 반복, 반복, 반복하십시오! 맛: 오트밀 쿠키, 바닐라, 망고, 수박, 트로피컬 펀치, 솜사탕, 키위, 딸기, 블루 라즈베리, 피나 콜라다.",https://storage.googleapis.com/portermarket-bucket/B09N7XD1JY_1.jpg
6281545,피부미용 및 퍼스널 케어,스킨 케어,립 케어,B0009JQN9Y,"L'OCCITANE Ultra-Rich 10% 시어 버터 너리싱 립밤 스틱: 건조한 입술에 수분을 공급하고, 비틀고, 부드럽게 하고, 밀랍과 캐스터 오일 함유, 실리콘 프리",L'Occitane,13850,13850,4.3,2356,,,https://storage.googleapis.com/portermarket-bucket/B0009JQN9Y_1.jpg
6281546,피부미용 및 퍼스널 케어,스킨 케어,립 케어,B082JJ4D98,NIVEA Smoothness 립 케어 - 브로드 스펙트럼 SPF 15 모이스처라이징 립밤 - 4개 팩,,12201,12201,4.6,5688,"입술은 즉시 수분을 공급하고 하루 종일 영양을 공급하는 수분으로 건조함으로부터 보호합니다 영양이 풍부한 시어 버터, 호호바 오일, 아보카도 오일이 풍부하여 갈라진 입술을 부드럽고 매끄럽게 느낄 수 있습니다 광범위한 스펙트럼 SPF 15 포뮬러는 유해한 UVA/UVB 광선으로부터 입술을 보호합니다 피부과 테스트를 거친 립밤으로 일 년 내내 입술에 수분을 공급하고 보호합니다 4개의 1.9g(0.17온스) 스틱이 함께 제공됩니다. - 포장은 다를 수 있습니다","니베아 스무스니스 립 케어 포뮬러는 미네랄 오일 프리이며 입술이 햇볕에 타지 않도록 광범위한 스펙트럼 SPF 15 자외선 차단제를 함유하고 있습니다. 이 제품은 또한 시어 버터, 호호바 오일, 아보카도 오일을 포함한 다양한 영양 오일이 풍부하여 입술을 아름답게 유지하고 하루 종일 영양을 공급합니다. 이 립밤은 입술을 매우 부드럽고 매끄럽게 유지합니다. 니베아는 100년 이상 사람들이 자신의 피부에 좋은 기분을 느낄 수 있도록 도왔습니다. 니베아는 몸과 마찬가지로 입술도 영양이 필요하다는 것을 알고 있습니다. 그렇기 때문에 니베아가 입술에 필요한 최고의 관리를 제공한다는 것을 신뢰할 수 있습니다. 태양 아래에서 시간을 보낸 후 피부암과 조기 피부 노화의 위험이 증가합니다. 이러한 위험을 정기적으로 줄이려면 광범위 스펙트럼 SPF 값이 15 이상 및 기타 자외선 차단 조치를 가진 자외선 차단제를 사용하십시오. 자외선 차단 사용을 위해 햇빛에 노출되기 15분 전에 니베아 스무스니스 립 케어를 자유롭게 바르고 최소 2시간마다 다시 바르세요. 니베아 스무스니스 립 케어는 입술에 필요한 영양 관리와 자외선 차단 기능을 제공합니다.",https://storage.googleapis.com/portermarket-bucket/B082JJ4D98_1.jpg
6281547,피부미용 및 퍼스널 케어,스킨 케어,립 케어,B0B8F38RGD,"Burt's Bees 립밤 스타킹 스터퍼, 모이스처라이징 립 케어 크리스마스 선물, 구조 완화 - 모이스처라이징 시어 버터 및 에키네시아로 매우 건조한 입술 완화, 천연 오리진 트리트먼트 (3팩)",Burt's Bees,22395,19722,4.5,2419,"레스큐 립 릴리프: 시어 버터와 에키네시아가 함유된 Burt's Bees 레스큐 립 릴리프 립밤 튜브 3개, 매우 건조한 입술에 수분을 공급하고 보충합니다 보습 립 테라피: 시어 버터와 에키네시아로 제작된 이 립 트리트먼트는 건조함을 즉시 완화하고 건조하고 갈라진 입술의 치유를 촉진하는 보호 수분 장벽을 제공합니다 매우 건조한 입술 복구: 4시간마다 사용 시 오래 지속되는 수분을 제공하는 천연 립밤으로 수분을 가두어 입술이 건강하게 보이고 느껴집니다 천연 원산지: 파라벤, 프탈레이트, 페트롤라텀 또는 SLS 없이 제작된 이 100% 천연 립밤은 깨끗한 성분으로 입술에 활력을 불어넣고 아름답게 하여 걱정 없이 수분을 공급합니다 온핸드 립 케어: 주머니에 넣거나 지갑에 보관하기 쉬운 이 천연 립밤은 여름, 겨울, 가을, 봄 날씨에 완벽한 립 트리트먼트입니다 세트 완성: 다양한 크림, 로션 등을 포함한 훌륭한 Burt's Bees 제품을 잊지 마세요. 이 저렴한 제품으로 완벽한 스킨 케어 루틴을 쉽게 만들 수 있습니다","Burt's Bees 레스큐 립 릴리프 립밤은 매우 건조한 입술에 즉시 수분을 공급하고 보충합니다. 시어 버터와 에키네시아가 함유된 이 립 모이스처라이저는 건조함을 즉시 완화하고 갈라진 입술의 치유를 촉진하는 보호 수분 장벽을 제공합니다. 이 립밤은 4시간마다 사용할 때 오래 지속되는 수분을 제공하며 수분을 가두어 입술이 건강해 보이고 느껴집니다. 파라벤, 프탈레이트, 페트롤라텀 또는 SLS가 함유되지 않은 이 수분 립밤은 100% 천연 성분으로 깨끗한 성분으로 입술을 젊어지게 하고 아름답게 합니다. 이 보습 립밤의 각 튜브는 책임감 있는 소싱 및 재활용 가능한 포장으로 Leaping Bunny 인증을 받았습니다. Burt's Bees의 작업은 매립지가 없고 탄소 중립 인증을 받았습니다. 건조한 입술을 완화하려면 이 천연 립밤 튜브를 주머니나 지갑에 집어 넣어 손끝에서 립 케어를 유지할 수 있습니다. 1984년부터 자연의 규칙에 따라 연주하는 Burts Bees는 자연의 성분을 사용하여 피부와 입술에 영양을 공급하고 활력을 불어넣어 가정의 필수품이 된 제품을 만듭니다. Burts Bees는 최고의 제품입니다. 피부과 전문의가 추천하는 천연 스킨 케어 브랜드 1개. (1) 미국 피부과 전문의를 대상으로 한 2021년 9월 NielsenIQ 전국 설문 조사를 기반으로 합니다.",https://storage.googleapis.com/portermarket-bucket/B0B8F38RGD_1.jpg
